iata,airport,city,state,country,man_res,runways,gates
M79,John H Hooks Jr Memorial,Rayville,LA,USA,2184,2184,2184
M82,Madison County Executive ,Huntsville,AL,USA,2185,2185,2185
M83,McCharen ,West Point,MS,USA,2186,2186,2186
M89,Dexter B. Florence Memorial ,Arkadelphia,AR,USA,2187,2187,2187
M91,Springfield-Robertson County,Springfield,TN,USA,2188,2188,2188
M95,Richard Arthur ,Fayette,AL,USA,2189,2189,2189
M97,Tunica Municipal,Tunica,MS,USA,2190,2190,2190
M99,Saline County/Watts ,Benton,AR,USA,2191,2191,2191
MAC,Herbert Smart Downtown,Macon,GA,USA,2192,2192,2192
MAE,Madera Municipal,Madera,CA,USA,2193,2193,2193
MAF,Midland International,Midland,TX,USA,2194,2194,2194
MAI,Marianna Municipal,Marianna,FL,USA,2195,2195,2195
MAL,Malone-Dufort,Malone,NY,USA,2196,2196,2196
MAO,Marion County,Marion,SC,USA,2197,2197,2197
MAW,Malden Municipal,Malden,MO,USA,2198,2198,2198
MAZ,Eugenio Maria De Hostos,Mayaguez,PR,USA,2199,2199,2199
MBG,Mobridge Municipal,Mobridge,SD,USA,2200,2200,2200
MBL,Manistee County Blacker,Manistee,MI,USA,2201,2201,2201
MBO,Bruce Campbell ,Madison,MS,USA,2202,2202,2202
MBS,Mbs International,Saginaw,MI,USA,2203,2203,2203
MBT,Murfreesboro Municipal,Murfreesboro,TN,USA,2204,2204,2204
MBY,Omar N Bradley,Moberly,MO,USA,2205,2205,2205
MCB,McComb-Pike County,McComb,MS,USA,2206,2206,2206
MCD,Mackinac Island,Mackinac Island,MI,USA,2207,2207,2207
MCE,Merced Municipal/MacReady ,Merced,CA,USA,2208,2208,2208
MCG,McGrath,McGrath,AK,USA,2209,2209,2209
MCI,Kansas City International,Kansas City,MO,USA,2210,2210,2210
MCK,McCook Municipal,McCook,NE,USA,2211,2211,2211
MCN,Middle Georgia Regional,Macon,GA,USA,2212,2212,2212
MCO,Orlando International,Orlando,FL,USA,2213,2213,2213
MCW,Mason City Municipal,Mason City,IA,USA,2214,2214,2214
MCX,White County,Monticello,IN,USA,2215,2215,2215
MCZ,Martin County,Williamston,NC,USA,2216,2216,2216
MDD,Midland Airpark,Midland,TX,USA,2217,2217,2217
MDF,Mooreland Municipal,Mooreland,OK,USA,2218,2218,2218
MDH,Southern Illinois ,Carbondale,IL,USA,2219,2219,2219
MDR,Medfra,Medfra,AK,USA,2220,2220,2220
MDS,Madison Municipal,Madison,SD,USA,2221,2221,2221
MDT,Harrisburg Intl,Harrisburg,PA,USA,2222,2222,2222
MDW,Chicago Midway,Chicago,IL,USA,2223,2223,2223
MDZ,Taylor County ,Medford,WI,USA,2224,2224,2224
MEB,Laurinburg-Maxton,Maxton,NC,USA,2225,2225,2225
MEI,Key ,Meridian,MS,USA,2226,2226,2226
MEJ,Meade Municipal,Meade,KS,USA,2227,2227,2227
MEM,Memphis International,Memphis,TN,USA,2228,2228,2228
MER,Castle,Atwater,CA,USA,2229,2229,2229
MEV,Minden-Tahoe,Minden,NV,USA,2230,2230,2230
MEY,Mapleton Municipal,Mapleton,IA,USA,2231,2231,2231
MFD,Mansfield Lahm Municipal,Mansfield,OH,USA,2232,2232,2232
MFE,McAllen Miller International,McAllen,TX,USA,2233,2233,2233
MFI,Marshfield Municipal,Marshfield,WI,USA,2234,2234,2234
MFR,Rogue Valley International,Medford,OR,USA,2235,2235,2235
MFV,Accomack County,Melfa,VA,USA,2236,2236,2236
MGC,Michigan City Municipal,Michigan City,IN,USA,2237,2237,2237
MGJ,Orange Cty,Montgomery,NY,USA,2238,2238,2238
MGM,Montgomery Regional Apt,Montgomery,AL,USA,2239,2239,2239
MGR,Moultrie Municipal,Moultrie,GA,USA,2240,2240,2240
MGW,Morgantown Muni-Walter L. Bill Hart Fld.,Morgantown,WV,USA,2241,2241,2241
MGY,Dayton Wright Brothers,Dayton,OH,USA,2242,2242,2242
MHE,Mitchell Municipal,Mitchell,SD,USA,2243,2243,2243
MHK,Manhattan Regional,Manhattan,KS,USA,2244,2244,2244
MHL,Marshall Memorial Municipal,Marshall,MO,USA,2245,2245,2245
MHM,Minchumina,Minchumina,AK,USA,2246,2246,2246
MHP,Metter Municipal,Metter,GA,USA,2247,2247,2247
MHR,Sacramento Mather,Sacramento,CA,USA,2248,2248,2248
MHT,Manchester,Manchester,NH,USA,2249,2249,2249
MHV,Mojave,Mojave,CA,USA,2250,2250,2250
MIA,Miami International,Miami,FL,USA,2251,2251,2251
MIB,Minot AFB,NA,NA,USA,2252,2252,2252
MIC,Crystal,Minneapolis,MN,USA,2253,2253,2253
MIE,Delaware County,Muncie,IN,USA,2254,2254,2254
MIO,Miami Municipal,Miami,OK,USA,2255,2255,2255
MIT,Shafter-Minter ,Shafter,CA,USA,2256,2256,2256
MIV,Millville Muni ,Millville,NJ,USA,2257,2257,2257
MIW,Marshalltown Municipal,Marshalltown,IA,USA,2258,2258,2258
MJQ,Jackson Municipal,Jackson,MN,USA,2259,2259,2259
MJX,Robert J. Miller Airpark,Toms River,NJ,USA,2260,2260,2260
MKA,Miller Municipal,Miller,SD,USA,2261,2261,2261
MKC,Downtown,Kansas City,MO,USA,2262,2262,2262
MKE,General Mitchell International,Milwaukee,WI,USA,2263,2263,2263
MKG,Muskegon County,Muskegon,MI,USA,2264,2264,2264
MKJ,Mountain Empire,Marion,VA,USA,2265,2265,2265
MKK,Molokai,Kaunakakai,HI,USA,2266,2266,2266
MKL,McKellar-Sipes Regional,Jackson,TN,USA,2267,2267,2267
MKO,Davis ,Muskogee,OK,USA,2268,2268,2268
MKT,Mankato Regional,Mankato,MN,USA,2269,2269,2269
MKV,Marksville Municipal,Marksville,LA,USA,2270,2270,2270
MKY,Marco Island,Marco Island,FL,USA,2271,2271,2271
MLB,Melbourne International ,Melbourne,FL,USA,2272,2272,2272
MLC,McAlester Regional,McAlester,OK,USA,2273,2273,2273
MLE,Millard,Omaha,NE,USA,2274,2274,2274
MLF,Milford Municipal,Milford,UT,USA,2275,2275,2275
MLI,Quad City,Moline,IL,USA,2276,2276,2276
MLJ,Baldwin County,Milledgeville,GA,USA,2277,2277,2277
MLL,Marshall,Marshall,AK,USA,2278,2278,2278
MLS,Frank Wiley ,Miles City,MT,USA,2279,2279,2279
MLT,Millinocket Municipal,Millinocket,ME,USA,2280,2280,2280
MLU,Monroe Regional,Monroe,LA,USA,2281,2281,2281
MLY,Manley Hot Springs,Manley Hot Springs,AK,USA,2282,2282,2282
MMH,Mammoth Yosemite,Mammoth Lakes,CA,USA,2283,2283,2283
MMI,McMinn County,Athens,TN,USA,2284,2284,2284
MMK,Meriden-Markham Municipal,Meriden,CT,USA,2285,2285,2285
MML,Marshall Muni - Ryan ,Marshall,MN,USA,2286,2286,2286
MMU,Morristown Municipal,Morristown,NJ,USA,2287,2287,2287
MMV,McMinnville Muni,McMinnville,OR,USA,2288,2288,2288
MNF,Mountain View,Mountain View,MO,USA,2289,2289,2289
MNI,Clarendon County,Manning,SC,USA,2290,2290,2290
MNM,Menominee-Marinette Twin County,Menominee,MI,USA,2291,2291,2291
MNN,Marion Municipal,Marion,OH,USA,2292,2292,2292
MNV,Monroe County,Madisonville,TN,USA,2293,2293,2293
MNZ,Hamilton Municipal,Hamilton,TX,USA,2294,2294,2294
MO6,Washington Memorial,Washington,MO,USA,2295,2295,2295
MO85,Lawrence Smith Memorial,Harrisonville,MO,USA,2296,2296,2296
MOB,Mobile Regional,Mobile,AL,USA,2297,2297,2297
MOD,Modesto City-County-Harry Sham ,Modesto,CA,USA,2298,2298,2298
MOP,Mount Pleasant Municipal,Mount Pleasant,MI,USA,2299,2299,2299
MOR,Moore-Murrell,Morristown,TN,USA,2300,2300,2300
MOT,Minot International,Minot,ND,USA,2301,2301,2301
MOU,Mountain Village,Mountain Village,AK,USA,2302,2302,2302
MOX,Morris Municipal,Morris,MN,USA,2303,2303,2303
MPE,Philadelphia Municipal,Philadelphia,MS,USA,2304,2304,2304
MPJ,Petit Jean Park,Morrilton,AR,USA,2305,2305,2305
MPO,Pocono Mountains Muni,Mount Pocono,PA,USA,2306,2306,2306
MPR,McPherson,McPherson,KS,USA,2307,2307,2307
MPV,Edward F Knapp State,Barre-Montpelier,VT,USA,2308,2308,2308
MPZ,Mount Pleasant Municipal,Mount Pleasant,IA,USA,2309,2309,2309
MQB,Macomb Municipal,Macomb,IL,USA,2310,2310,2310
MQI,Dare County Regional,Manteo,NC,USA,2311,2311,2311
MQJ,Mount Comfort,Indianapolis,IN,USA,2312,2312,2312
MQT,Marquette County Airport,NA,NA,USA,2313,2313,2313
MQW,Telfair-Wheeler,McRae,GA,USA,2314,2314,2314
MQY,Smyrna,Smyrna,TN,USA,2315,2315,2315
MRB,Eastern Wv Reg/Shephard ,Martinsburg,WV,USA,2316,2316,2316
MRC,Maury County,Columbia-Mt Pleasant,TN,USA,2317,2317,2317
MRF,Marfa Municipal,Marfa,TX,USA,2318,2318,2318
MRH,Michael J. Smith,Beaufort,NC,USA,2319,2319,2319
MRI,Merrill ,Anchorage,AK,USA,2320,2320,2320
MRJ,Iowa County,Mineral Point,WI,USA,2321,2321,2321
MRN,Morganton-Lenoir,Morganton,NC,USA,2322,2322,2322
MRY,Monterey Peninsula,Monterey,CA,USA,2323,2323,2323
MSA,Mount Pleasant Municipal,Mount Pleasant,TX,USA,2324,2324,2324
MSL,Northwest Alabama Regional ,Muscle Shoals,AL,USA,2325,2325,2325
MSN,Dane County Regional,Madison,WI,USA,2326,2326,2326
MSO,Missoula International,Missoula,MT,USA,2327,2327,2327
MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,2328,2328,2328
MSS,Massena Int'l-Richards ,Massena,NY,USA,2329,2329,2329
MSV,Sullivan Cty Intl,Monticello,NY,USA,2330,2330,2330
MSY,New Orleans International ,New Orleans,LA,USA,2331,2331,2331
MTH,Florida Keys Marathon,Marathon,FL,USA,2332,2332,2332
MTJ,Montrose Regional,Montrose,CO,USA,2333,2333,2333
MTM,Metlakatla SPB,Metlakatla,AK,USA,2334,2334,2334
MTN,Martin State,Baltimore,MD,USA,2335,2335,2335
MTO,Coles County Memorial,Mattoon-Charleston,IL,USA,2336,2336,2336
MTP,Montauk,Montauk,NY,USA,2337,2337,2337
MTV,Blue Ridge,Martinsville,VA,USA,2338,2338,2338
MTW,Manitowoc County,Manitowoc,WI,USA,2339,2339,2339
MUE,Waimea-Kohala,Kamuela,HI,USA,2340,2340,2340
MUT,Muscatine Municipal,Muscatine,IA,USA,2341,2341,2341
MVC,Monroe County,Monroeville,AL,USA,2342,2342,2342
MVE,Montevideo-Chippewa County ,Montevideo,MN,USA,2343,2343,2343
MVI,Monte Vista Muni,Monte Vista,CO,USA,2344,2344,2344
MVL,Morrisville-Stowe State,Morrisville,VT,USA,2345,2345,2345
MVM,Machias Valley,Machias,ME,USA,2346,2346,2346
MVN,Mt Vernon-Outland,Mt. Vernon,IL,USA,2347,2347,2347
MVY,Marthas Vineyard,Marthas Vineyard,MA,USA,2348,2348,2348
MWA,Williamson County,Marion,IL,USA,2349,2349,2349
MWC,Lawrence J Timmerman,Milwaukee,WI,USA,2350,2350,2350
MWH,Grant County,Moses Lake,WA,USA,2351,2351,2351
MWK,Mount Airy-Surry County,Mount Airy,NC,USA,2352,2352,2352
MWL,Mineral Wells Municipal,Mineral Wells,TX,USA,2353,2353,2353
MWM,Windom Municipal,Windom,MN,USA,2354,2354,2354
MWO,Hook Field Municipal,Middletown,OH,USA,2355,2355,2355
MXA,Manila Municipal,Manila,AR,USA,2356,2356,2356
MXO,Monticello Municipal,Monticello,IA,USA,2357,2357,2357
MYF,Montgomery ,San Diego,CA,USA,2358,2358,2358
MYK,May Creek,May Creek,AK,USA,2359,2359,2359
MYL,McCall,McCall,ID,USA,2360,2360,2360
MYR,Myrtle Beach International,Myrtle Beach,SC,USA,2361,2361,2361
MYU,Mekoryuk,Mekoryuk,AK,USA,2362,2362,2362
MYV,Yuba County,Marysville,CA,USA,2363,2363,2363
MYZ,Marysville Municipal,Marysville,KS,USA,2364,2364,2364
MZJ,Pinal Airpark,Marana,AZ,USA,2365,2365,2365
MZZ,Marion Municipal,Marion,IN,USA,2366,2366,2366
N00,Maben,Lexington,NY,USA,2367,2367,2367
N03,Cortland Cty-Chase ,Cortland,NY,USA,2368,2368,2368
N04,Griswold,Madison,CT,USA,2369,2369,2369
N07,Lincoln Park,Lincoln Park,NJ,USA,2370,2370,2370
N10,Perkiomen Valley,Collegeville,PA,USA,2371,2371,2371
N12,Lakewood,Lakewood,NJ,USA,2372,2372,2372
N13,Bloomsburg Muni,Bloomsburg,PA,USA,2373,2373,2373
N14,Flying W,Lumbrerton,NJ,USA,2374,2374,2374
N23,Sidney Muni,Sidney,NY,USA,2375,2375,2375
N24,Questa Municipal Nr 2,Questa,NM,USA,2376,2376,2376
N25,Westport ,"Westport, NY",NY,USA,2377,2377,2377
N27,Bradford County,Towanda,PA,USA,2378,2378,2378
N29,Magdalena,Magdalena,NM,USA,2379,2379,2379
N30,Cherry Ridge,Honesdale,PA,USA,2380,2380,2380
N35,Punxsutawney Muni,Punxsutawney,PA,USA,2381,2381,2381
N37,Monticello,Monticello ,NY,USA,2382,2382,2382
N38,Grand Canyon State,Wellsboro,PA,USA,2383,2383,2383
N40,Sky Manor ,Pittstown,NJ,USA,2384,2384,2384
N47,Pottstown Muni,Pottstown,PA,USA,2385,2385,2385
N51,Solberg-Hunterdon,Readington,NJ,USA,2386,2386,2386
N53,Stroudsburg-Pocono,East Stroudsburg,PA,USA,2387,2387,2387
N57,New Garden Flying ,Toughkenamon,PA,USA,2388,2388,2388
N66,Oneonta Muni,Oneonta,NY,USA,2389,2389,2389
N67,Wings ,Ambler,PA,USA,2390,2390,2390
N68,Chambersburg Muni,Chambersburg,PA,USA,2391,2391,2391
N69,Stormville,Stormville,NY,USA,2392,2392,2392
N72,Warwick Muni,Warwick,NY,USA,2393,2393,2393
N73,Red Lion,Vincentown,NJ,USA,2394,2394,2394
N79,Northumberland Cty,Shamokin,PA,USA,2395,2395,2395
N81,Hammonton Muni,Hammonton,NJ,USA,2396,2396,2396
N82,Wurtsboro-Sullivan Cty,Wurtsboro,NY,USA,2397,2397,2397
N85,Alexandria ,Pittstown,NJ,USA,2398,2398,2398
N87,Trenton-Robbinsville,Robbinsville,NJ,USA,2399,2399,2399
N89,Joseph Y. Resnick,Ellenville,NY,USA,2400,2400,2400
N93,New Golovin,Golovin,AK,USA,2401,2401,2401
N99,Brandywine,West Chester,PA,USA,2402,2402,2402
NC14,Rockingham County NC Shiloh,Reidsville,NC,USA,2403,2403,2403
NC67,Ashe County,West Jefferson,NC,USA,2404,2404,2404
ND06,Cavalier Municipal,Cavalier,ND,USA,2405,2405,2405
ND12,Ellendale Municipal,Ellendale,ND,USA,2406,2406,2406
ND17,Harvey Municipal,Harvey,ND,USA,2407,2407,2407
ND26,Kenmare Municipal,Kenmare,ND,USA,2408,2408,2408
ND28,Lakota Municipal,Lakota,ND,USA,2409,2409,2409
ND29,La Moure Rott Municipal,La Moure (New Site),ND,USA,2410,2410,2410
ND33,Linton Municipal,Linton,ND,USA,2411,2411,2411
ND44,Mott Municipal,Mott,ND,USA,2412,2412,2412
ND66,Washburn Municipal,Washburn,ND,USA,2413,2413,2413
NEW,Lakefront,New Orleans,LA,USA,2414,2414,2414
NH12,Plymouth Municipal,Plymouth,NH,USA,2415,2415,2415
NK03,Kamp ,Durhamville,NY,USA,2416,2416,2416
NQA,Millington Municipal,Millington,TN,USA,2417,2417,2417
NRN,Norton Municipal ,Norton,KS,USA,2418,2418,2418
NUL,Nulato,Nulato,AK,USA,2419,2419,2419
NVD,Nevada Municipal,Nevada,MO,USA,2420,2420,2420
NY0,Fulton Cty,Johnstown,NY,USA,2421,2421,2421
O02,Nervino,Beckwourth,CA,USA,2422,2422,2422
O05,Rogers ,Chester,CA,USA,2423,2423,2423
O08,Colusa County,Colusa,CA,USA,2424,2424,2424
O09,Round Valley,Covelo,CA,USA,2425,2425,2425
O11,Cherokee Nation,Stilwell,OK,USA,2426,2426,2426
O15,Turlock Municipal,Turlock,CA,USA,2427,2427,2427
O16,Garberville,Garberville,CA,USA,2428,2428,2428
O17,Nevada County  Air Park,Grass Valley,CA,USA,2429,2429,2429
O19,Kneeland,Eureka,CA,USA,2430,2430,2430
O21,Hoopa,Hoopa,CA,USA,2431,2431,2431
O22,Columbia,Columbia,CA,USA,2432,2432,2432
O24,Lee Vining,Lee Vining,CA,USA,2433,2433,2433
O26,Lone Pine,Lone Pine,CA,USA,2434,2434,2434
O27,Oakdale,Oakdale,CA,USA,2435,2435,2435
O28,Ells Field-Willits Municipal,Willits,CA,USA,2436,2436,2436
O31,Healdsburg Municipal,Healdsburg,CA,USA,2437,2437,2437
O32,Reedley Municipal,Reedley,CA,USA,2438,2438,2438
O35,Hollis Municipal,Hollis,OK,USA,2439,2439,2439
O37,Haigh ,Orland,CA,USA,2440,2440,2440
O41,Watts-Woodland,Woodland,CA,USA,2441,2441,2441
O42,Woodlake,Woodlake,CA,USA,2442,2442,2442
O43,Yerington Municipal,Yerington,NV,USA,2443,2443,2443
O45,Hooker Municipal,Hooker,OK,USA,2444,2444,2444
O46,Weed,Weed,CA,USA,2445,2445,2445
O47,Prague Municipal,Prague,OK,USA,2446,2446,2446
O48,Little River,Little River,CA,USA,2447,2447,2447
O52,Sutter County,Yuba City,CA,USA,2448,2448,2448
O53,Medford Municipal,Medford,OK,USA,2449,2449,2449
O54,Lonnie Pool /Weaverville,Weaverville,CA,USA,2450,2450,2450
O57,Bryant ,Bridgeport,CA,USA,2451,2451,2451
O59,Cedarville,Cedarville,CA,USA,2452,2452,2452
O60,Cloverdale Municipal,Cloverdale,CA,USA,2453,2453,2453
O61,Cameron Airpark,Cameron Park,CA,USA,2454,2454,2454
O65,Okeene Municipal,Okeene,OK,USA,2455,2455,2455
O68,Mariposa-Yosemite,Mariposa,CA,USA,2456,2456,2456
O69,Petaluma Municipal,Petaluma,CA,USA,2457,2457,2457
O70,Westover Field Amador County,Jackson,CA,USA,2458,2458,2458
O81,Tulelake Municipal,Tulelake,CA,USA,2459,2459,2459
O85,Benton ,Redding,CA,USA,2460,2460,2460
O86,Trinity Center,Trinity Center,CA,USA,2461,2461,2461
O88,Rio Vista Municipal,Rio Vista,CA,USA,2462,2462,2462
O89,Fall River Mills,Fall River Mills,CA,USA,2463,2463,2463
OAJ,Albert J Ellis,Jacksonville,NC,USA,2464,2464,2464
OAK,Metropolitan Oakland International,Oakland,CA,USA,2465,2465,2465
OAR,Marina Municipal,Marina,CA,USA,2466,2466,2466
OBE,Okeechobee County,Okeechobee,FL,USA,2467,2467,2467
OBU,Kobuk,Kobuk,AK,USA,2468,2468,2468
OCF,Ocala Regional/Jim Taylor ,Ocala,FL,USA,2469,2469,2469
OCH,Nacogdoches-A.L. Mangham Jr. Regional,Nacogdoches,TX,USA,2470,2470,2470
OCQ,Oconto Municipal,Oconto,WI,USA,2471,2471,2471
OCW,Warren ,Washington,NC,USA,2472,2472,2472
ODO,Odessa-Schlemeyer ,Odessa,TX,USA,2473,2473,2473
ODX,Evelyn Sharp ,Ord,NE,USA,2474,2474,2474
OEB,Branch County Memorial,Coldwater,MI,USA,2475,2475,2475
OEL,Oakley Municipal,Oakley,KS,USA,2476,2476,2476
OEO,L. O. Simenstad Municipal,Osceola,WI,USA,2477,2477,2477
OFK,Karl Stefan Memorial,Norfolk,NE,USA,2478,2478,2478
OFP,Hanover County Municipal,Richmond,VA,USA,2479,2479,2479
OGA,Searle ,Ogallala,NE,USA,2480,2480,2480
OGB,Orangeburg Municipal,Orangeburg,SC,USA,2481,2481,2481
OGD,Ogden-Hinckley,Ogden,UT,USA,2482,2482,2482
OGG,Kahului,Kahului,HI,USA,2483,2483,2483
OGM,Ontonagon County,Ontonagon,MI,USA,2484,2484,2484
OGS,Ogdensburg Intl,Ogdensburg,NY,USA,2485,2485,2485
OH17,Henry County,Napoleon,OH,USA,2486,2486,2486
OH21,Huron County,Norwalk,OH,USA,2487,2487,2487
OH30,Put In Bay,Put In Bay,OH,USA,2488,2488,2488
OIC,Lt Warren Eaton,Norwich,NY,USA,2489,2489,2489
OIN,Oberlin Municipal,Oberlin,KS,USA,2490,2490,2490
OJC,Johnson County Executive,Olathe,KS,USA,2491,2491,2491
OKB,Oceanside Municipal,Oceanside,CA,USA,2492,2492,2492
OKC,Will Rogers World,Oklahoma City,OK,USA,2493,2493,2493
OKK,Kokomo Municipal,Kokomo,IN,USA,2494,2494,2494
OKM,Okmulgee Municipal,Okmulgee,OK,USA,2495,2495,2495
OKS,Garden County,Oshkosh,NE,USA,2496,2496,2496
OKV,Winchester Regional,Winchester,VA,USA,2497,2497,2497
OKZ,Kaolin ,Sandersville,GA,USA,2498,2498,2498
OLD,Dewitt Field-Old Town Municipal,Old Town,ME,USA,2499,2499,2499
OLE,Olean Muni,Olean,NY,USA,2500,2500,2500
OLF,L M Clayton,Wolf Point,MT,USA,2501,2501,2501
OLM,Olympia,Olympia,WA,USA,2502,2502,2502
OLS,Nogales International,Nogales,AZ,USA,2503,2503,2503
OLU,Columbus Municipal,Columbus,NE,USA,2504,2504,2504
OLV,Olive Branch,Olive Branch,MS,USA,2505,2505,2505
OLY,Olney-Noble,Olney-Noble,IL,USA,2506,2506,2506
OLZ,Oelwein Municipal,Oelwein,IA,USA,2507,2507,2507
OMA,Eppley Airfield,Omaha,NE,USA,2508,2508,2508
OME,Nome,Nome,AK,USA,2509,2509,2509
OMH,Orange County,Orange,VA,USA,2510,2510,2510
OMK,Omak,Omak,WA,USA,2511,2511,2511
OMN,Ormond Beach Municipal,Ormond Beach,FL,USA,2512,2512,2512
ONA,Winona Muni-Max Conrad,Winona,MN,USA,2513,2513,2513
ONL,O Neill Municipal,O Neill,NE,USA,2514,2514,2514
ONM,Socorro Municipal,Socorro,NM,USA,2515,2515,2515
ONO,Ontario Muni,Ontario,OR,USA,2516,2516,2516
ONP,Newport Muni,Newport,OR,USA,2517,2517,2517
ONT,Ontario International,Ontario,CA,USA,2518,2518,2518
ONY,Olney Municipal,Olney,TX,USA,2519,2519,2519
ONZ,Grosse Ile Municipal,Detroit - Grosse Ile,MI,USA,2520,2520,2520
OOA,Oskaloosa Municipal,Oskaloosa,IA,USA,2521,2521,2521
OOH,Hoonah SPB,Hoonah,AK,USA,2522,2522,2522
OOK,Toksook Bay,Toksook Bay,AK,USA,2523,2523,2523
OPF,Opa-Locka ,Miami,FL,USA,2524,2524,2524
OPL,St Landry Parish - Ahart ,Opelousas,LA,USA,2525,2525,2525
OPN,Thomaston-Upton County,Thomaston,GA,USA,2526,2526,2526
OQU,Quonset State,North Kingstown,RI,USA,2527,2527,2527
OQW,Maquoketa Municipal,Maquoketa,IA,USA,2528,2528,2528
OR33,Boardman,Boardman,OR,USA,2529,2529,2529
ORB,Orr Regional,Orr,MN,USA,2530,2530,2530
ORC,Orange City Municipal,Orange City,IA,USA,2531,2531,2531
ORD,Chicago O'Hare International,Chicago,IL,USA,2532,2532,2532
ORE,Orange Municipal,Orange,MA,USA,2533,2533,2533
ORF,Norfolk International,Norfolk,VA,USA,2534,2534,2534
ORG,Orange County,Orange,TX,USA,2535,2535,2535
ORH,Worcester Regional,Worcester,MA,USA,2536,2536,2536
ORI,Port Lions,Port Lions,AK,USA,2537,2537,2537
ORL,Executive,Orlando,FL,USA,2538,2538,2538
ORS,Orcas Island,Eastsound,WA,USA,2539,2539,2539
ORT,Northway,Northway,AK,USA,2540,2540,2540
ORV,Robert(Bob) Curtis Memorial,Noorvik,AK,USA,2541,2541,2541
OSC,Oscoda - Wurtsmith,Oscoda,MI,USA,2542,2542,2542
OSH,Wittman Regional,Oshkosh,WI,USA,2543,2543,2543
OSU,Ohio State University,Columbus,OH,USA,2544,2544,2544
OSX,Kosciusko-Attala County,Kosciusko,MS,USA,2545,2545,2545
OTG,Worthington Municipal,Worthington,MN,USA,2546,2546,2546
OTH,North Bend Muni,North Bend,OR,USA,2547,2547,2547
OTM,Ottumwa Industrial,Ottumwa,IA,USA,2548,2548,2548
OTZ,Ralph Wien Memorial,Kotzebue,AK,USA,2549,2549,2549
OUN,University of Oklahoma Westheimer,Norman,OK,USA,2550,2550,2550
OVE,Oroville Municipal,Oroville,CA,USA,2551,2551,2551
OVO,North Vernon,North Vernon,IN,USA,2552,2552,2552
OVS,Boscobel,Boscobel,WI,USA,2553,2553,2553
OWA,Owatonna Degner Regional,Owatonna,MN,USA,2554,2554,2554
OWB,Owensboro-Daviess County,Owensboro,KY,USA,2555,2555,2555
OWD,Norwood Memorial,Norwood,MA,USA,2556,2556,2556
OWI,Ottawa Municipal,Ottawa,KS,USA,2557,2557,2557
OWK,Central Maine ,Norridgewock,ME,USA,2558,2558,2558
OWX,Putnam County,Ottawa,OH,USA,2559,2559,2559
OXB,Ocean City,Ocean City,MD,USA,2560,2560,2560
OXC,Waterbury-Oxford,Oxford,CT,USA,2561,2561,2561
OXD,Miami University,Oxford,OH,USA,2562,2562,2562
OXI,Starke County,Knox,IN,USA,2563,2563,2563
OXR,Oxnard,Oxnard,CA,USA,2564,2564,2564
OXV,Knoxville Municipal,Knoxville,IA,USA,2565,2565,2565
OYM,St Marys Muni,St Marys,PA,USA,2566,2566,2566
OZA,Ozona Municipal,Ozona,TX,USA,2567,2567,2567
OZW,Livingston County,Howell,MI,USA,2568,2568,2568
P01,Ajo Municipal,Ajo,AZ,USA,2569,2569,2569
P04,Bisbee Municipal,Bisbee,AZ,USA,2570,2570,2570
P08,Coolidge Municipal,Coolidge,AZ,USA,2571,2571,2571
P13,San Carlos Apache,Globe,AZ,USA,2572,2572,2572
P14,Holbrook Municipal,Holbrook,AZ,USA,2573,2573,2573
P20,Avi Suquilla,Parker,AZ,USA,2574,2574,2574
P32,H.A. Clark Memorial ,Williams,AZ,USA,2575,2575,2575
P33,Cochise County,Willcox,AZ,USA,2576,2576,2576
P45,Mount Pleasant-Scottdale,Mount Pleasant,PA,USA,2577,2577,2577
P52,Cottonwood,Cottonwood,AZ,USA,2578,2578,2578
P53,Rostraver,Monongahela,PA,USA,2579,2579,2579
PAE,Snohomish County ,Everett,WA,USA,2580,2580,2580
PAH,Barkley Regional,Paducah,KY,USA,2581,2581,2581
PAK,Port Allen,Hanapepe,HI,USA,2582,2582,2582
PAN,Payson,Payson,AZ,USA,2583,2583,2583
PAO,Palo Alto Arpt of Santa Clara Co,Palo Alto,CA,USA,2584,2584,2584
PAQ,Palmer Municipal,Palmer,AK,USA,2585,2585,2585
PBF,Grider ,Pine Bluff,AR,USA,2586,2586,2586
PBH,Price County,Phillips,WI,USA,2587,2587,2587
PBI,Palm Beach International,West Palm Beach,FL,USA,2588,2588,2588
PBV,St. George,St. George,AK,USA,2589,2589,2589
PCK,Porcupine Creek,Porcupine Creek,AK,USA,2590,2590,2590
PCM,Plant City Municipal,Plant City,FL,USA,2591,2591,2591
PCW,Carl R. Keller ,Port Clinton,OH,USA,2592,2592,2592
PCZ,Waupaca Municipal,Waupaca,WI,USA,2593,2593,2593
PDC,Prairie Du Chien Municipal,Prairie Du Chien,WI,USA,2594,2594,2594
PDK,Dekalb-Peachtree,Atlanta,GA,USA,2595,2595,2595
PDT,Eastern Oregon Regional At Pendleton,Pendleton,OR,USA,2596,2596,2596
PDX,Portland Intl,Portland,OR,USA,2597,2597,2597
PEA,Pella Municipal,Pella,IA,USA,2598,2598,2598
PEC,Pelican SPB,Pelican,AK,USA,2599,2599,2599
PEO,Penn Yan,Penn Yan,NY,USA,2600,2600,2600
PEQ,Pecos Municipal,Pecos City,TX,USA,2601,2601,2601
PEZ,Pleasanton Municipal,Pleasanton,TX,USA,2602,2602,2602
